chromosome	start	end	region_name
chr17	2303784	2303786	chr17_2303784_2303786_predictions
chr17	2303949	2303951	chr17_2303949_2303951_predictions
chr17	2336456	2336458	chr17_2336456_2336458_predictions
chr17	2337500	2337502	chr17_2337500_2337502_predictions
chr17	2401059	2401061	chr17_2401059_2401061_predictions
chr17	2511887	2511889	chr17_2511887_2511889_predictions
chr17	2593653	2593655	chr17_2593653_2593655_predictions
chr17	2711763	2711765	chr17_2711763_2711765_predictions
chr17	27294113	27294115	chr17_27294113_27294115_predictions
chr17	27456447	27456449	chr17_27456447_27456449_predictions
chr17	2749651	2749653	chr17_2749651_2749653_predictions
chr17	27631187	27631189	chr17_27631187_27631189_predictions
chr17	27800528	27800530	chr17_27800528_27800530_predictions
chr17	27893364	27893366	chr17_27893364_27893366_predictions
chr17	2796437	2796439	chr17_2796437_2796439_predictions
chr17	28042676	28042678	chr17_28042676_28042678_predictions
chr17	28319199	28319201	chr17_28319199_28319201_predictions
chr17	28335471	28335473	chr17_28335471_28335473_predictions
chr17	28335760	28335762	chr17_28335760_28335762_predictions
chr17	28357526	28357528	chr17_28357526_28357528_predictions
chr17	28357646	28357648	chr17_28357646_28357648_predictions
chr17	28365198	28365200	chr17_28365198_28365200_predictions
chr17	28368011	28368013	chr17_28368011_28368013_predictions
chr17	28370306	28370308	chr17_28370306_28370308_predictions
chr17	28371693	28371695	chr17_28371693_28371695_predictions
chr17	28406211	28406213	chr17_28406211_28406213_predictions
chr17	28473643	28473645	chr17_28473643_28473645_predictions
chr17	28506347	28506349	chr17_28506347_28506349_predictions
chr17	28552623	28552625	chr17_28552623_28552625_predictions
chr17	28571523	28571525	chr17_28571523_28571525_predictions
chr17	28576894	28576896	chr17_28576894_28576896_predictions
chr17	28599024	28599026	chr17_28599024_28599026_predictions
chr17	28614184	28614186	chr17_28614184_28614186_predictions
chr17	28645157	28645159	chr17_28645157_28645159_predictions
chr17	28661905	28661907	chr17_28661905_28661907_predictions
chr17	28662204	28662206	chr17_28662204_28662206_predictions
chr17	28711887	28711889	chr17_28711887_28711889_predictions
chr17	28717867	28717869	chr17_28717867_28717869_predictions
chr17	28719984	28719986	chr17_28719984_28719986_predictions
chr17	28726232	28726234	chr17_28726232_28726234_predictions
chr17	28728787	28728789	chr17_28728787_28728789_predictions
chr17	28744010	28744012	chr17_28744010_28744012_predictions
chr17	28842789	28842791	chr17_28842789_28842791_predictions
chr17	28855015	28855017	chr17_28855015_28855017_predictions
chr17	28897732	28897734	chr17_28897732_28897734_predictions
chr17	28903078	28903080	chr17_28903078_28903080_predictions
chr17	28951517	28951519	chr17_28951517_28951519_predictions
chr17	29006032	29006034	chr17_29006032_29006034_predictions
chr17	29043140	29043142	chr17_29043140_29043142_predictions
chr17	29180397	29180399	chr17_29180397_29180399_predictions
chr17	29246858	29246860	chr17_29246858_29246860_predictions
chr17	29294147	29294149	chr17_29294147_29294149_predictions
chr17	29390362	29390364	chr17_29390362_29390364_predictions
chr17	29567036	29567038	chr17_29567036_29567038_predictions
chr17	29568700	29568702	chr17_29568700_29568702_predictions
chr17	29589647	29589649	chr17_29589647_29589649_predictions
chr17	29593131	29593133	chr17_29593131_29593133_predictions
chr17	29622911	29622913	chr17_29622911_29622913_predictions
chr17	29930227	29930229	chr17_29930227_29930229_predictions
chr17	29941633	29941635	chr17_29941633_29941635_predictions
chr17	30116815	30116817	chr17_30116815_30116817_predictions
chr17	30235696	30235698	chr17_30235696_30235698_predictions
chr17	30291943	30291945	chr17_30291943_30291945_predictions
chr17	30334056	30334058	chr17_30334056_30334058_predictions
chr17	30378926	30378928	chr17_30378926_30378928_predictions
chr17	30477407	30477409	chr17_30477407_30477409_predictions
chr17	3063606	3063608	chr17_3063606_3063608_predictions
chr17	30824691	30824693	chr17_30824691_30824693_predictions
chr17	30831965	30831967	chr17_30831965_30831967_predictions
chr17	30906237	30906239	chr17_30906237_30906239_predictions
chr17	30921944	30921946	chr17_30921944_30921946_predictions
chr17	30971038	30971040	chr17_30971038_30971040_predictions
chr17	3104421	3104423	chr17_3104421_3104423_predictions
chr17	31094976	31094978	chr17_31094976_31094978_predictions
chr17	3127550	3127552	chr17_3127550_3127552_predictions
chr17	31297238	31297240	chr17_31297238_31297240_predictions
chr17	31314053	31314055	chr17_31314053_31314055_predictions
chr17	31318830	31318832	chr17_31318830_31318832_predictions
chr17	31321621	31321623	chr17_31321621_31321623_predictions
chr17	31391674	31391676	chr17_31391674_31391676_predictions
chr17	31859243	31859245	chr17_31859243_31859245_predictions
chr17	31901707	31901709	chr17_31901707_31901709_predictions
chr17	31937006	31937008	chr17_31937006_31937008_predictions
chr17	3197518	3197520	chr17_3197518_3197520_predictions
chr17	32007382	32007384	chr17_32007382_32007384_predictions
chr17	3207666	3207668	chr17_3207666_3207668_predictions
chr17	32142501	32142503	chr17_32142501_32142503_predictions
chr17	32265831	32265833	chr17_32265831_32265833_predictions
chr17	32342172	32342174	chr17_32342172_32342174_predictions
chr17	32350156	32350158	chr17_32350156_32350158_predictions
chr17	32444509	32444511	chr17_32444509_32444511_predictions
chr17	32486992	32486994	chr17_32486992_32486994_predictions
chr17	3278973	3278975	chr17_3278973_3278975_predictions
chr17	32877123	32877125	chr17_32877123_32877125_predictions
chr17	32895432	32895434	chr17_32895432_32895434_predictions
chr17	32928152	32928154	chr17_32928152_32928154_predictions
chr17	3298359	3298361	chr17_3298359_3298361_predictions
chr17	32991846	32991848	chr17_32991846_32991848_predictions
chr17	33293294	33293296	chr17_33293294_33293296_predictions
chr17	3385929	3385931	chr17_3385929_3385931_predictions
chr17	3398409	3398411	chr17_3398409_3398411_predictions
chr17	3411369	3411371	chr17_3411369_3411371_predictions
chr17	34255284	34255286	chr17_34255284_34255286_predictions
chr17	34270220	34270222	chr17_34270220_34270222_predictions
chr17	34285741	34285743	chr17_34285741_34285743_predictions
chr17	34319434	34319436	chr17_34319434_34319436_predictions
chr17	3433840	3433842	chr17_3433840_3433842_predictions
chr17	34356479	34356481	chr17_34356479_34356481_predictions
chr17	34363232	34363234	chr17_34363232_34363234_predictions
chr17	34579581	34579583	chr17_34579581_34579583_predictions
chr17	3471818	3471820	chr17_3471818_3471820_predictions
chr17	3475996	3475998	chr17_3475996_3475998_predictions
chr17	34961459	34961461	chr17_34961459_34961461_predictions
chr17	34961539	34961541	chr17_34961539_34961541_predictions
chr17	34980511	34980513	chr17_34980511_34980513_predictions
chr17	35063706	35063708	chr17_35063706_35063708_predictions
chr17	35119859	35119861	chr17_35119859_35119861_predictions
chr17	35121492	35121494	chr17_35121492_35121494_predictions
chr17	35121614	35121616	chr17_35121614_35121616_predictions
chr17	35142302	35142304	chr17_35142302_35142304_predictions
chr17	35147816	35147818	chr17_35147816_35147818_predictions
chr17	35194392	35194394	chr17_35194392_35194394_predictions
chr17	35243071	35243073	chr17_35243071_35243073_predictions
chr17	352806	352808	chr17_352806_352808_predictions
chr17	35373620	35373622	chr17_35373620_35373622_predictions
chr17	35432499	35432501	chr17_35432499_35432501_predictions
chr17	35448765	35448767	chr17_35448765_35448767_predictions
chr17	35537677	35537679	chr17_35537677_35537679_predictions
chr17	35560818	35560820	chr17_35560818_35560820_predictions
chr17	3557811	3557813	chr17_3557811_3557813_predictions
chr17	35578570	35578572	chr17_35578570_35578572_predictions
chr17	35587321	35587323	chr17_35587321_35587323_predictions
chr17	35731638	35731640	chr17_35731638_35731640_predictions
chr17	35753238	35753240	chr17_35753238_35753240_predictions
chr17	35760886	35760888	chr17_35760886_35760888_predictions
chr17	35795640	35795642	chr17_35795640_35795642_predictions
chr17	35809483	35809485	chr17_35809483_35809485_predictions
chr17	35868890	35868892	chr17_35868890_35868892_predictions
chr17	35880359	35880361	chr17_35880359_35880361_predictions
chr17	35930772	35930774	chr17_35930772_35930774_predictions
chr17	35943712	35943714	chr17_35943712_35943714_predictions
chr17	35981496	35981498	chr17_35981496_35981498_predictions
chr17	35986728	35986730	chr17_35986728_35986730_predictions
chr17	36001552	36001554	chr17_36001552_36001554_predictions
chr17	36017971	36017973	chr17_36017971_36017973_predictions
chr17	36064271	36064273	chr17_36064271_36064273_predictions
chr17	36090142	36090144	chr17_36090142_36090144_predictions
chr17	3609410	3609412	chr17_3609410_3609412_predictions
chr17	36103826	36103828	chr17_36103826_36103828_predictions
chr17	36176635	36176637	chr17_36176635_36176637_predictions
chr17	36196757	36196759	chr17_36196757_36196759_predictions
chr17	36211062	36211064	chr17_36211062_36211064_predictions
chr17	36264569	36264571	chr17_36264569_36264571_predictions
chr17	36323883	36323885	chr17_36323883_36323885_predictions
chr17	3636249	3636251	chr17_3636249_3636251_predictions
chr17	3636759	3636761	chr17_3636759_3636761_predictions
chr17	36388434	36388436	chr17_36388434_36388436_predictions
chr17	36439565	36439567	chr17_36439565_36439567_predictions
chr17	36486680	36486682	chr17_36486680_36486682_predictions
chr17	36534867	36534869	chr17_36534867_36534869_predictions
chr17	36534986	36534988	chr17_36534986_36534988_predictions
chr17	36544918	36544920	chr17_36544918_36544920_predictions
chr17	36591878	36591880	chr17_36591878_36591880_predictions
chr17	36601582	36601584	chr17_36601582_36601584_predictions
chr17	3668577	3668579	chr17_3668577_3668579_predictions
chr17	3668811	3668813	chr17_3668811_3668813_predictions
chr17	36937474	36937476	chr17_36937474_36937476_predictions
chr17	36948953	36948955	chr17_36948953_36948955_predictions
chr17	3696154	3696156	chr17_3696154_3696156_predictions
chr17	3723902	3723904	chr17_3723902_3723904_predictions
chr17	37375984	37375986	chr17_37375984_37375986_predictions
chr17	37406835	37406837	chr17_37406835_37406837_predictions
chr17	37406885	37406887	chr17_37406885_37406887_predictions
chr17	37489890	37489892	chr17_37489890_37489892_predictions
chr17	37609417	37609419	chr17_37609417_37609419_predictions
chr17	37643445	37643447	chr17_37643445_37643447_predictions
chr17	37745058	37745060	chr17_37745058_37745060_predictions
chr17	37924414	37924416	chr17_37924414_37924416_predictions
chr17	37989059	37989061	chr17_37989059_37989061_predictions
chr17	38003975	38003977	chr17_38003975_38003977_predictions
chr17	3801187	3801189	chr17_3801187_3801189_predictions
chr17	38068633	38068635	chr17_38068633_38068635_predictions
chr17	38127950	38127952	chr17_38127950_38127952_predictions
chr17	38192554	38192556	chr17_38192554_38192556_predictions
chr17	38297167	38297169	chr17_38297167_38297169_predictions
chr17	38343955	38343957	chr17_38343955_38343957_predictions
chr17	38351843	38351845	chr17_38351843_38351845_predictions
chr17	38428463	38428465	chr17_38428463_38428465_predictions
chr17	3846245	3846247	chr17_3846245_3846247_predictions
chr17	38605951	38605953	chr17_38605951_38605953_predictions
chr17	38674956	38674958	chr17_38674956_38674958_predictions
chr17	38705272	38705274	chr17_38705272_38705274_predictions
chr17	38730340	38730342	chr17_38730340_38730342_predictions
chr17	38748335	38748337	chr17_38748335_38748337_predictions
chr17	38752740	38752742	chr17_38752740_38752742_predictions
chr17	38799555	38799557	chr17_38799555_38799557_predictions
chr17	38825320	38825322	chr17_38825320_38825322_predictions
chr17	38841437	38841439	chr17_38841437_38841439_predictions
chr17	38853720	38853722	chr17_38853720_38853722_predictions
chr17	38870057	38870059	chr17_38870057_38870059_predictions
chr17	38925167	38925169	chr17_38925167_38925169_predictions
chr17	3893052	3893054	chr17_3893052_3893054_predictions
chr17	38967402	38967404	chr17_38967402_38967404_predictions
chr17	39151636	39151638	chr17_39151636_39151638_predictions
chr17	3916464	3916466	chr17_3916464_3916466_predictions
chr17	39166160	39166162	chr17_39166160_39166162_predictions
chr17	39197668	39197670	chr17_39197668_39197670_predictions
chr17	39200282	39200284	chr17_39200282_39200284_predictions
chr17	39225944	39225946	chr17_39225944_39225946_predictions
chr17	39401625	39401627	chr17_39401625_39401627_predictions
chr17	39451262	39451264	chr17_39451262_39451264_predictions
chr17	39461485	39461487	chr17_39461485_39461487_predictions
chr17	39607919	39607921	chr17_39607919_39607921_predictions
chr17	39626951	39626953	chr17_39626951_39626953_predictions
chr17	39637143	39637145	chr17_39637143_39637145_predictions
chr17	3964436	3964438	chr17_3964436_3964438_predictions
chr17	39665348	39665350	chr17_39665348_39665350_predictions
chr17	39668452	39668454	chr17_39668452_39668454_predictions
chr17	39688056	39688058	chr17_39688056_39688058_predictions
chr17	39700063	39700065	chr17_39700063_39700065_predictions
chr17	39730531	39730533	chr17_39730531_39730533_predictions
chr17	39737937	39737939	chr17_39737937_39737939_predictions
chr17	39864311	39864313	chr17_39864311_39864313_predictions
chr17	39868201	39868203	chr17_39868201_39868203_predictions
chr17	39918634	39918636	chr17_39918634_39918636_predictions
chr17	39927600	39927602	chr17_39927600_39927602_predictions
chr17	39927731	39927733	chr17_39927731_39927733_predictions
chr17	39963003	39963005	chr17_39963003_39963005_predictions
chr17	39980806	39980808	chr17_39980806_39980808_predictions
chr17	40015439	40015441	chr17_40015439_40015441_predictions
chr17	40054407	40054409	chr17_40054407_40054409_predictions
chr17	40062964	40062966	chr17_40062964_40062966_predictions
chr17	40100588	40100590	chr17_40100588_40100590_predictions
chr17	40121970	40121972	chr17_40121970_40121972_predictions
chr17	40140536	40140538	chr17_40140536_40140538_predictions
chr17	40177469	40177471	chr17_40177469_40177471_predictions
chr17	40219303	40219305	chr17_40219303_40219305_predictions
chr17	40287878	40287880	chr17_40287878_40287880_predictions
chr17	40309179	40309181	chr17_40309179_40309181_predictions
chr17	40364736	40364738	chr17_40364736_40364738_predictions
chr17	40417895	40417897	chr17_40417895_40417897_predictions
chr17	40443449	40443451	chr17_40443449_40443451_predictions
chr17	40501622	40501624	chr17_40501622_40501624_predictions
chr17	40565471	40565473	chr17_40565471_40565473_predictions
chr17	40647817	40647819	chr17_40647817_40647819_predictions
chr17	40665176	40665178	chr17_40665176_40665178_predictions
chr17	40703751	40703753	chr17_40703751_40703753_predictions
chr17	40755330	40755332	chr17_40755330_40755332_predictions
chr17	40772200	40772202	chr17_40772200_40772202_predictions
chr17	40782549	40782551	chr17_40782549_40782551_predictions
chr17	40799958	40799960	chr17_40799958_40799960_predictions
chr17	40822613	40822615	chr17_40822613_40822615_predictions
chr17	40867222	40867224	chr17_40867222_40867224_predictions
chr17	40885241	40885243	chr17_40885241_40885243_predictions
chr17	40937645	40937647	chr17_40937645_40937647_predictions
chr17	40966947	40966949	chr17_40966947_40966949_predictions
